"DateTime","Message","Severity"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service FTA MASTER REPLICA RTCASMCU RTCATS RTCAVMCU RTCCPS RTCDATAMCU RTCIMMCU RTCMEETINGMCU RTCRGS RtcSrv is running on NUHQSLYNCFE","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"06-Feb-19 10:30:39 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSCAS1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSCAS2","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSDC1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"06-Feb-19 10:30:40 AM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"06-Feb-19 10:30:40 AM","Service FTA MASTER REPLICA RTCASMCU RTCATS RTCAVMCU RTCCPS RTCDATAMCU RTCIMMCU RTCMEETINGMCU RTCRGS RtcSrv is running on NUHQSLYNCFE","1"
"06-Feb-19 10:30:41 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 10:30:41 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 10:30:41 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 10:30:41 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 10:30:41 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"06-Feb-19 10:30:41 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSCCM","1"
"06-Feb-19 10:30:42 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSM","1"
"06-Feb-19 10:30:43 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSMDW","1"
"06-Feb-19 10:30:43 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSPS","1"
"06-Feb-19 10:30:44 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL1","1"
"06-Feb-19 10:30:44 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL2","1"
"06-Feb-19 10:30:44 AM","Service System.ServiceProcess.ServiceController is running on NUHQSSQLCLUSTER","1"
"06-Feb-19 10:30:44 AM","Service System.ServiceProcess.ServiceController is running on NUHQSWEB1","1"
